   Step          Temp          PotEng         KinEng         TotEng         Press     
  37384000   1131.0448     -2776.9289      125.00016     -2651.9287     -3636.8542    
  37385000   1094.282      -2773.0674      120.93723     -2652.1302     -3421.8522    
  37386000   1260.8243     -2774.2575      139.34305     -2634.9145     -1503.3208    
  37387000   1146.6932     -2776.1128      126.72958     -2649.3832     -3486.7278    
  37388000   1217.0641     -2772.7426      134.50679     -2638.2358     -2250.4551    
  37389000   1153.7911     -2766.3557      127.51401     -2638.8417     -455.46821    
  37390000   1176.5678     -2769.8748      130.03124     -2639.8436     -1550.0082    
  37391000   1169.7203     -2775.9383      129.27448     -2646.6638     -2711.0076    
  37392000   1178.4866     -2775.5888      130.24331     -2645.3455     -2665.9841    
  37393000   1198.9345     -2776.0384      132.50315     -2643.5353     -4317.9341    
  37394000   1175.0291     -2768.9911      129.86118     -2639.1299      53.234073    
  37395000   1176.8082     -2776.8938      130.05782     -2646.836      -2423.0648    
  37396000   1196.6989     -2773.2744      132.25608     -2641.0184     -819.70828    
  37397000   1157.9885     -2779.0262      127.97791     -2651.0483     -3597.47      
  37398000   1172.41       -2772.1928      129.57174     -2642.621      -2382.5178    
  37399000   1092.0574     -2773.9798      120.69137     -2653.2884     -4077.362     
  37400000   1185.338      -2770.2993      131.00051     -2639.2987     -2832.1043    
  37401000   1192.5561     -2772.0928      131.79822     -2640.2946     -2874.6994    
  37402000   1198.3881     -2769.3113      132.44277     -2636.8685     -675.9916     
  37403000   1221.9997     -2780.0023      135.05226     -2644.9501     -4899.9906    
  37404000   1159.6041     -2775.9617      128.15646     -2647.8053     -4102.4052    
  37405000   1141.8786     -2773.777       126.19749     -2647.5796     -4103.3551    
  37406000   1169.2417     -2774.835       129.22158     -2645.6134     -575.05616    
  37407000   1164.7606     -2782.2638      128.72634     -2653.5375     -3425.351     
  37408000   1188.6993     -2773.0614      131.37199     -2641.6894     -2266.6112    
  37409000   1236.6976     -2772.6625      136.67664     -2635.9859     -1733.275     
  37410000   1135.1274     -2775.0268      125.45135     -2649.5755     -2892.7064    
  37411000   1213.4932     -2769.7284      134.11215     -2635.6163      447.86756    
  37412000   1176.7266     -2773.9178      130.04879     -2643.869      -1367.3908    
  37413000   1203.3861     -2778.8529      132.99513     -2645.8578     -3660.9862    
  37414000   1144.0936     -2776.7185      126.44228     -2650.2762     -3999.6224    
  37415000   1218.328      -2773.0509      134.64647     -2638.4044     -796.01988    
  37416000   1203.336      -2774.5089      132.9896      -2641.5193     -2206.4499    
  37417000   1146.8847     -2774.8903      126.75074     -2648.1396     -3131.8467    
  37418000   1158.2127     -2772.3867      128.00268     -2644.384      -3254.1207    
  37419000   1240.0333     -2772.9337      137.04529     -2635.8884     -2459.4031    
  37420000   1193.4973     -2779.5465      131.90225     -2647.6443     -3292.5144    
  37421000   1142.7506     -2766.9792      126.29386     -2640.6853      1117.2497    
  37422000   1205.6114     -2775.4391      133.24106     -2642.198      -1000.1708    
  37423000   1157.7369     -2782.8246      127.9501      -2654.8745     -4722.241     
  37424000   1146.3246     -2773.2537      126.68884     -2646.5648     -2973.8063    
  37425000   1217.1917     -2775.6387      134.52089     -2641.1178     -4223.4417    
  37426000   1141.742      -2775.9953      126.18238     -2649.8129     -3298.9498    
  37427000   1170.2855     -2774.4831      129.33694     -2645.1462     -2769.7528    
  37428000   1150.97       -2774.7314      127.20224     -2647.5292     -3174.9237    
  37429000   1190.617      -2773.1322      131.58392     -2641.5483     -3057.9667    
  37430000   1139.3926     -2774.5329      125.92273     -2648.6102     -2506.4171    
  37431000   1176.5701     -2778.0995      130.03149     -2648.068      -3335.266     
  37432000   1171.2943     -2767.9993      129.44843     -2638.5509     -68.622963    
  37433000   1234.5186     -2773.4191      136.43582     -2636.9833     -1334.5345    
  37434000   1210.9435     -2771.5275      133.83035     -2637.6971     -991.47712    
  37435000   1132.081      -2773.6707      125.11468     -2648.556      -2688.4904    
  37436000   1164.4191     -2779.6296      128.6886      -2650.941      -3977.7947    
  37437000   1171.9323     -2771.9814      129.51894     -2642.4625     -1955.3685    
  37438000   1197.5781     -2768.0865      132.35325     -2635.7333     -59.795127    
  37439000   1126.8117     -2772.012       124.53232     -2647.4797     -2485.2872    
  37440000   1203.9448     -2771.2931      133.05688     -2638.2363     -1272.029     
  37441000   1221.2019     -2777.7527      134.96409     -2642.7886     -4093.4386    
  37442000   1143.5227     -2770.2773      126.37918     -2643.8982     -2675.7975    
  37443000   1144.2772     -2780.3138      126.46257     -2653.8512     -5069.6411    
  37444000   1167.1589     -2769.6391      128.9914      -2640.6477      47.414873    
  37445000   1158.5903     -2769.9702      128.04441     -2641.9258     -678.91883    
  37446000   1145.2259     -2777.514       126.56742     -2650.9466     -2226.2773    
  37447000   1139.0185     -2774.4825      125.88139     -2648.6012     -3224.0554    
  37448000   1109.5659     -2773.6843      122.62636     -2651.0579     -3462.0494    
  37449000   1183.8238     -2771.392       130.83316     -2640.5589     -1848.5637    
  37450000   1246.328      -2782.4028      137.74095     -2644.6618     -4247.5562    
  37451000   1190.2385     -2779.6752      131.54209     -2648.1331     -4743.1757    
  37452000   1212.3114     -2774.605       133.98153     -2640.6234     -1363.0545    
  37453000   1181.7329     -2780.3667      130.60207     -2649.7646     -2630.0946    
  37454000   1125.4784     -2777.1177      124.38498     -2652.7328     -3329.1602    
  37455000   1174.8355     -2773.5896      129.8398      -2643.7498     -3885.2569    
  37456000   1137.6033     -2771.5647      125.72498     -2645.8397     -3327.8189    
  37457000   1163.4871     -2772.4184      128.5856      -2643.8328     -1989.2131    
  37458000   1161.0762     -2775.5569      128.31916     -2647.2377     -3274.5859    
  37459000   1141.1372     -2773.6806      126.11554     -2647.565      -1875.6335    
  37460000   1189.6731     -2777.5421      131.47961     -2646.0625     -1948.8051    
  37461000   1160.129      -2770.0242      128.21447     -2641.8098     -654.28335    
  37462000   1122.1229     -2771.8327      124.01413     -2647.8186     -3369.8036    
  37463000   1163.4799     -2765.1647      128.5848      -2636.5799     -720.58408    
  37464000   1153.9293     -2771.0847      127.52929     -2643.5555     -3513.5741    
  37465000   1130.7508     -2773.239       124.96766     -2648.2713     -3526.6527    
  37466000   1167.5631     -2775.2999      129.03607     -2646.2638     -2693.2813    
  37467000   1183.152      -2771.4779      130.75891     -2640.719      -2715.0398    
  37468000   1167.9426     -2776.5138      129.078       -2647.4358     -3889.5407    
  37469000   1187.7543     -2772.9319      131.26755     -2641.6644     -4406.5811    
  37470000   1262.3758     -2779.8895      139.51452     -2640.375      -3163.5717    
  37471000   1129.4706     -2772.6787      124.82618     -2647.8525     -2441.3712    
  37472000   1089.6571     -2774.5956      120.4261      -2654.1695     -3142.1849    
  37473000   1210.7351     -2773.8676      133.80732     -2640.0603     -3371.6683    
  37474000   1184.2843     -2771.6669      130.88405     -2640.7828     -1110.7792    
  37475000   1162.7297     -2776.3391      128.50189     -2647.8372     -3385.0177    
  37476000   1238.5047     -2779.1616      136.87634     -2642.2852     -5266.1012    
  37477000   1139.7234     -2773.7559      125.95929     -2647.7967     -2599.5387    
  37478000   1207.0236     -2779.8831      133.39714     -2646.486      -2925.1376    
  37479000   1223.7598     -2773.8497      135.24678     -2638.6029     -2750.84      
  37480000   1198.0706     -2774.8814      132.40768     -2642.4738     -2819.9344    
  37481000   1165.183      -2774.6582      128.77302     -2645.8852     -3757.7404    
  37482000   1225.9361     -2776.5004      135.4873      -2641.0131     -4008.476     
  37483000   1201.8773     -2773.8061      132.82838     -2640.9777     -2148.5867    
  37484000   1160.6874     -2765.812       128.27619     -2637.5358      28.804871    
  37485000   1167.6913     -2777.6185      129.05024     -2648.5683     -2726.009     
  37486000   1141.5492     -2773.7288      126.16108     -2647.5677     -1800.1158    
  37487000   1148.97       -2770.8718      126.98121     -2643.8906     -2949.7529    
  37488000   1168.6716     -2775.056       129.15858     -2645.8975     -4412.0862    
  37489000   1177.1266     -2774.7949      130.093       -2644.7019     -4927.5801    
  37490000   1124.5888     -2776.7174      124.28666     -2652.4307     -2668.4467    
  37491000   1176.7523     -2773.7915      130.05163     -2643.7399     -1760.9117    
  37492000   1136.7446     -2776.3267      125.63008     -2650.6966     -3451.4878    
  37493000   1129.246      -2771.1799      124.80136     -2646.3786     -1797.5277    
  37494000   1273.421      -2772.5934      140.73521     -2631.8582     -3663.2165    
  37495000   1242.7876     -2773.1098      137.34969     -2635.7601     -1724.4192    
  37496000   1161.6079     -2781.9998      128.37791     -2653.6219     -5243.5048    
  37497000   1157.1593     -2772.0409      127.88626     -2644.1546     -1009.53      
  37498000   1125.9532     -2772.8178      124.43745     -2648.3804     -1887.4187    
  37499000   1154.009      -2770.2083      127.5381      -2642.6702     -2355.8167    
  37500000   1218.043      -2772.7375      134.61497     -2638.1225     -2912.2546    
  37501000   1162.5532     -2770.3631      128.48239     -2641.8808     -683.83802    
  37502000   1171.8235     -2771.1834      129.50692     -2641.6765     -3567.2873    
  37503000   1183.4376     -2779.2277      130.79048     -2648.4373     -2724.4516    
  37504000   1203.2421     -2773.4368      132.97922     -2640.4576     -2328.8253    
  37505000   1143.642      -2777.0219      126.39237     -2650.6295     -3598.8499    
  37506000   1194.2121     -2772.7914      131.98125     -2640.8102     -2793.7466    
  37507000   1155.7397     -2774.204       127.72937     -2646.4746     -5117.903     
  37508000   1183.4861     -2778.1336      130.79584     -2647.3378     -4434.1109    
  37509000   1189.7309     -2770.0163      131.486       -2638.5303     -131.57797    
  37510000   1201.525      -2770.2329      132.78945     -2637.4435     -1290.9996    
  37511000   1116.1241     -2774.8376      123.35116     -2651.4865     -3366.6605    
  37512000   1211.2189     -2777.6032      133.86079     -2643.7424     -2944.1271    
  37513000   1177.1616     -2776.9091      130.09686     -2646.8122     -4049.0375    
  37514000   1110.2663     -2772.3813      122.70377     -2649.6775     -2810.8615    
  37515000   1177.0929     -2774.8839      130.08927     -2644.7946     -2847.4528    
  37516000   1127.0352     -2768.3473      124.55702     -2643.7903     -834.66218    
  37517000   1209.5238     -2773.0459      133.67346     -2639.3725     -1776.8714    
  37518000   1156.4522     -2770.0585      127.80811     -2642.2503     -2419.8345    
  37519000   1220.5114     -2778.0535      134.88777     -2643.1657     -3446.0862    
  37520000   1158.9458     -2770.861       128.08371     -2642.7772     -530.24952    
  37521000   1088.7046     -2775.1517      120.32083     -2654.8309     -4507.6038    
  37522000   1145.4982     -2772.0658      126.59751     -2645.4683     -2781.3831    
  37523000   1225.6135     -2774.2274      135.45165     -2638.7758     -2028.3482    
  37524000   1142.7256     -2776.6122      126.29109     -2650.3212     -3482.5119    
  37525000   1200.0652     -2772.4055      132.62812     -2639.7774     -1415.6887    
  37526000   1126.3198     -2768.3215      124.47796     -2643.8435     -1888.7409    
  37527000   1200.9379     -2770.9742      132.72457     -2638.2496     -3307.8345    
  37528000   1166.4821     -2777.5572      128.9166      -2648.6406     -5663.2879    
  37529000   1169.3909     -2772.3875      129.23807     -2643.1494     -3577.8889    
  37530000   1191.1014     -2777.9887      131.63746     -2646.3512     -3902.9774    
  37531000   1126.5716     -2772.9         124.50579     -2648.3942     -4214.1574    
  37532000   1162.652      -2776.9109      128.4933      -2648.4176     -4466.8393    
  37533000   1182.6841     -2772.5582      130.7072      -2641.851      -1653.4878    
  37534000   1132.3312     -2784.7094      125.14232     -2659.5671     -6071.3967    
  37535000   1159.4711     -2772.6043      128.14176     -2644.4625     -2622.232     
  37536000   1172.8674     -2772.7474      129.62228     -2643.1251     -1417.8383    
  37537000   1206.5415     -2772.5319      133.34385     -2639.188      -1488.3402    
  37538000   1211.7068     -2775.7738      133.91471     -2641.859      -1481.1446    
  37539000   1149.7019     -2774.2243      127.06209     -2647.1622     -2945.5966    
  37540000   1176.7158     -2777.2533      130.0476      -2647.2057     -3322.4853    
  37541000   1128.8726     -2768.9712      124.76009     -2644.2111     -1292.1923    
  37542000   1195.6754     -2777.1666      132.14297     -2645.0237     -3352.6343    
  37543000   1259.8015     -2773.8213      139.23002     -2634.5913     -1718.3734    
  37544000   1194.064      -2771.3306      131.96488     -2639.3658     -2119.9472    
  37545000   1138.228      -2774.6846      125.79403     -2648.8906     -3498.753     
  37546000   1139.2331     -2774.2671      125.90511     -2648.362      -2108.2158    
  37547000   1125.65       -2771.7871      124.40394     -2647.3831     -2778.4176    
  37548000   1173.6991     -2776.4276      129.71421     -2646.7134     -3870.5407    
  37549000   1235.6297     -2776.512       136.55861     -2639.9534     -3460.9104    
  37550000   1207.1287     -2774.6831      133.40876     -2641.2744     -1662.1311    
  37551000   1170.4027     -2777.8157      129.34989     -2648.4658     -3188.0203    
  37552000   1180.6576     -2779.6686      130.48324     -2649.1854     -4260.0905    
  37553000   1139.6721     -2777.5276      125.95362     -2651.574      -5581.7555    
  37554000   1167.034      -2771.4779      128.97759     -2642.5003     -2152.5782    
  37555000   1197.0976     -2776.3701      132.30014     -2644.07       -2778.4746    
  37556000   1218.2021     -2773.1781      134.63256     -2638.5455      1121.9016    
  37557000   1167.7369     -2774.1068      129.05528     -2645.0516     -2670.865     
  37558000   1219.4809     -2781.0266      134.77389     -2646.2527     -4988.7954    
  37559000   1226.4057     -2777.1178      135.5392      -2641.5786     -4321.0884    
  37560000   1127.5634     -2767.6425      124.6154      -2643.0271     -2565.6574    
  37561000   1158.0158     -2781.313       127.98092     -2653.332      -5214.678     
  37562000   1188.8995     -2773.4707      131.39412     -2642.0766     -1809.8113    
  37563000   1240.3221     -2774.6344      137.0772      -2637.5572     -1554.9043    
  37564000   1189.6947     -2767.4688      131.482       -2635.9868     -59.96896     
  37565000   1185.1192     -2776.8443      130.97632     -2645.868      -3432.1615    
  37566000   1254.561      -2774.9634      138.65085     -2636.3126     -2849.1003    
  37567000   1167.4113     -2766.1461      129.01929     -2637.1268     -1642.1525    
  37568000   1164.1756     -2772.39        128.66169     -2643.7284     -2709.5241    
  37569000   1174.7186     -2776.7301      129.82688     -2646.9032     -3951.2388    
  37570000   1215.3971     -2775.9161      134.32255     -2641.5936     -1987.7354    
  37571000   1190.1206     -2782.1918      131.52907     -2650.6627     -5016.303     
  37572000   1134.5993     -2778.5004      125.39299     -2653.1074     -4680.0516    
  37573000   1110.1868     -2769.5587      122.69498     -2646.8637     -1669.2777    
  37574000   1203.7627     -2772.3587      133.03675     -2639.322      -3099.0181    
  37575000   1165.1608     -2773.2703      128.77056     -2644.4997     -3519.6683    
  37576000   1189.298      -2777.8341      131.43815     -2646.3959     -4276.2783    
  37577000   1208.8586     -2772.9751      133.59994     -2639.3752     -950.72954    
  37578000   1228.8805     -2773.547       135.81271     -2637.7343     -990.78047    
  37579000   1097.5825     -2777.419       121.30199     -2656.117      -2852.1125    
  37580000   1216.4785     -2773.732       134.44207     -2639.2899     -1916.577     
  37581000   1166.2033     -2769.0359      128.88579     -2640.1501     -3045.1702    
  37582000   1205.2644     -2779.1511      133.20272     -2645.9483     -4583.5791    
  37583000   1179.4664     -2767.6803      130.35158     -2637.3288     -1798.2253    
  37584000   1150.9588     -2776.9037      127.201       -2649.7027     -3065.6059    
  37585000   1235.1352     -2781.8073      136.50397     -2645.3033     -3625.6386    
  37586000   1142.1203     -2773.7192      126.22419     -2647.4951     -2184.7195    
  37587000   1184.1348     -2769.6812      130.86753     -2638.8137     -1946.83      
  37588000   1134.9186     -2770.7333      125.42828     -2645.305      -289.85098    
  37589000   1188.3818     -2775.9784      131.3369      -2644.6415     -3360.2702    
  37590000   1172.546      -2769.3357      129.58676     -2639.7489     -1877.0535    
  37591000   1136.3503     -2775.1677      125.5865      -2649.5812     -3921.4991    
  37592000   1129.8921     -2775.725       124.87276     -2650.8522     -4023.4388    
  37593000   1185.8559     -2780.214       131.05774     -2649.1563     -4329.5594    
  37594000   1186.0059     -2769.0965      131.07432     -2638.0222     -1517.9764    
  37595000   1166.4074     -2778.3321      128.90834     -2649.4237     -4588.5434    
  37596000   1203.582      -2772.9518      133.01678     -2639.935      -2763.9953    
  37597000   1192.6065     -2779.1871      131.80379     -2647.3833     -4118.4033    
  37598000   1147.5781     -2777.3132      126.82737     -2650.4859     -4384.662     
  37599000   1183.372      -2767.8927      130.78323     -2637.1094     -1258.0476    
  37600000   1239.3182     -2777.2258      136.96626     -2640.2595     -2769.1415    
  37601000   1180.5264     -2777.8578      130.46874     -2647.3891     -3620.4119    
  37602000   1220.219      -2770.4393      134.85546     -2635.5838     -2079.0663    
  37603000   1199.641      -2773.8192      132.58124     -2641.238      -3125.871     
  37604000   1170.0542     -2770.3141      129.31137     -2641.0027     -2458.7274    
  37605000   1158.4602     -2775.837       128.03004     -2647.807      -2600.5382    
  37606000   1173.6764     -2775.1817      129.71169     -2645.47       -2001.1886    
  37607000   1167.1551     -2780.7032      128.99097     -2651.7123     -5907.058     
  37608000   1203.8045     -2778.0763      133.04137     -2645.0349     -3056.4928    
  37609000   1145.6324     -2771.6099      126.61234     -2644.9976     -2448.7285    
  37610000   1128.9484     -2774.2473      124.76847     -2649.4788     -2718.9223    
  37611000   1207.8675     -2774.4995      133.4904      -2641.0091     -2478.6581    
  37612000   1191.2156     -2775.6389      131.65008     -2643.9888     -1432.1582    
  37613000   1221.3487     -2771.1855      134.98031     -2636.2052     -362.90083    
  37614000   1164.3762     -2777.3264      128.68386     -2648.6426     -2469.6062    
  37615000   1126.4843     -2779.143       124.49614     -2654.6469     -4738.9572    
  37616000   1199.3783     -2771.76        132.5522      -2639.2078     -2822.0906    
  37617000   1152.3247     -2780.3665      127.35196     -2653.0146     -4305.8173    
  37618000   1243.3598     -2775.3858      137.41292     -2637.9729     -1761.4701    
  37619000   1148.1823     -2776.8571      126.89415     -2649.963      -3621.1249    
  37620000   1125.9716     -2776.2179      124.43949     -2651.7784     -3104.185     
  37621000   1213.0935     -2781.628       134.06797     -2647.5601     -4937.5501    
  37622000   1212.3276     -2776.5493      133.98332     -2642.566      -2727.4118    
  37623000   1147.0114     -2784.406       126.76474     -2657.6413     -5816.4996    
  37624000   1090.1772     -2773.3156      120.48357     -2652.832      -1945.6507    
  37625000   1172.6875     -2777.8121      129.6024      -2648.2097     -3583.1889    
  37626000   1206.1085     -2781.4881      133.29601     -2648.1921     -6089.6218    
  37627000   1131.8307     -2775.0222      125.08701     -2649.9352     -3815.9569    
  37628000   1154.9779     -2773.9169      127.64518     -2646.2717     -3563.5638    
  37629000   1170.9059     -2773.2768      129.40551     -2643.8713     -477.7216     
  37630000   1153.6916     -2769.621       127.50302     -2642.118      -2051.5909    
  37631000   1191.404      -2777.8379      131.6709      -2646.167      -3864.9637    
  37632000   1154.4791     -2772.0639      127.59006     -2644.4738     -2250.1154    
  37633000   1187.0547     -2769.1139      131.19023     -2637.9237     -772.55096    
  37634000   1122.5876     -2777.7674      124.06549     -2653.702      -3553.6445    
  37635000   1144.8659     -2774.9586      126.52763     -2648.431      -3361.3327    
  37636000   1206.3726     -2774.1549      133.32519     -2640.8297     -2186.9681    
  37637000   1176.9328     -2779.5554      130.07158     -2649.4838     -3913.7534    
  37638000   1194.2274     -2770.8394      131.98293     -2638.8565     -1802.9069    
  37639000   1170.3956     -2780.2498      129.3491      -2650.9006     -4244.8036    
  37640000   1193.1734     -2774.7166      131.86645     -2642.8501     -3189.363     
  37641000   1174.6918     -2771.3984      129.82391     -2641.5745     -1621.196     
  37642000   1171.8886     -2781.02        129.51411     -2651.5058     -4123.8071    
  37643000   1174.2791     -2768.601       129.7783      -2638.8227     -664.93251    
  37644000   1173.4105     -2777.0201      129.68231     -2647.3378     -3163.2102    
  37645000   1260.6057     -2769.9932      139.3189      -2630.6743     -1071.6145    
  37646000   1181.2441     -2771.8189      130.54806     -2641.2708     -2355.8163    
  37647000   1151.5893     -2769.631       127.27068     -2642.3603     -8.0504837    
  37648000   1228.3298     -2780.775       135.75185     -2645.0232     -3577.4669    
  37649000   1144.1057     -2771.771       126.44362     -2645.3274     -1991.68      
  37650000   1187.8288     -2780.1042      131.27578     -2648.8284     -3140.8097    
  37651000   1204.5602     -2774.1056      133.12489     -2640.9807     -1499.2256    
  37652000   1162.6773     -2779.5168      128.4961      -2651.0207     -4074.4918    
  37653000   1195.8386     -2778.5712      132.16101     -2646.4102     -3965.5925    
  37654000   1199.8178     -2774.7069      132.60078     -2642.1062     -2643.4621    
  37655000   1147.2431     -2781.2863      126.79035     -2654.496      -3941.602     
  37656000   1195.1106     -2772.7553      132.08055     -2640.6748     -1529.6451    
  37657000   1163.6719     -2774.3606      128.60602     -2645.7546     -3508.9377    
  37658000   1184.9198     -2783.1327      130.95428     -2652.1785     -4997.6583    
  37659000   1217.7638     -2772.1421      134.58412     -2637.558      -941.86371    
  37660000   1138.0159     -2774.6027      125.77059     -2648.8321     -3241.7901    
  37661000   1209.1943     -2775.7949      133.63704     -2642.1578     -3456.7507    
  37662000   1167.0745     -2770.2265      128.98207     -2641.2444     -1820.7522    
  37663000   1166.3611     -2775.4975      128.90322     -2646.5942     -2959.8704    
  37664000   1159.7058     -2773.0783      128.1677      -2644.9106     -2337.0877    
  37665000   1183.9518     -2776.8853      130.8473      -2646.038      -3443.7139    
  37666000   1120.5016     -2772.7673      123.83495     -2648.9324     -2192.1899    
  37667000   1181.0529     -2773.1801      130.52693     -2642.6532     -2033.4741    
  37668000   1162.9246     -2775.2765      128.52343     -2646.753      -2119.9369    
  37669000   1152.9439     -2770.208       127.42039     -2642.7876     -1049.1147    
  37670000   1198.882      -2775.6032      132.49735     -2643.1059     -3997.3457    
  37671000   1145.5273     -2782.4317      126.60072     -2655.8309     -6668.7693    
  37672000   1187.7227     -2777.4471      131.26405     -2646.1831     -3579.3778    
  37673000   1183.9382     -2771.5669      130.8458      -2640.7211     -2884.6303    
  37674000   1162.5724     -2772.1597      128.48451     -2643.6752     -2090.1813    
  37675000   1164.7088     -2776.303       128.72062     -2647.5824     -1932.2861    
  37676000   1170.6108     -2780.4853      129.37289     -2651.1124     -3611.9611    
  37677000   1178.4301     -2775.2773      130.23706     -2645.0402     -3386.3158    
  37678000   1204.5511     -2778.2503      133.12389     -2645.1264     -3726.6458    
  37679000   1203.6456     -2779.1045      133.02381     -2646.0806     -3743.8718    
  37680000   1197.5419     -2775.4226      132.34925     -2643.0733     -2444.339     
  37681000   1193.1405     -2771.7645      131.86281     -2639.9017     -1589.2405    
  37682000   1134.5711     -2778.5479      125.38987     -2653.158      -4247.9965    
  37683000   1064.7456     -2772.0622      117.67294     -2654.3893     -1606.1592    
  37684000   1167.8023     -2768.4171      129.06251     -2639.3546     -620.05701    
  37685000   1180.2275     -2776.2085      130.4357      -2645.7728     -2983.7033    
  37686000   1176.0081     -2766.7077      129.96939     -2636.7383      147.85051    
  37687000   1139.7332     -2770.7758      125.96037     -2644.8154      306.10581    
  37688000   1215.3816     -2771.4922      134.32084     -2637.1713     -1113.1008    
  37689000   1164.8016     -2775.5455      128.73088     -2646.8146     -2834.8783    
  37690000   1138.8931     -2770.4711      125.86754     -2644.6036     -2081.8766    
  37691000   1224.5963     -2774.8335      135.33923     -2639.4942     -778.47106    
  37692000   1161.3696     -2771.351       128.35157     -2642.9994     -1938.0267    
  37693000   1235.6288     -2778.279       136.55851     -2641.7205     -3877.1509    
  37694000   1163.3001     -2774.5271      128.56493     -2645.9622     -1683.3716    
  37695000   1089.2189     -2773.814       120.37766     -2653.4363     -1874.7064    
  37696000   1144.7586     -2774.3         126.51577     -2647.7842     -3423.5157    
  37697000   1146.7787     -2780.6281      126.73903     -2653.8891     -4883.2986    
  37698000   1177.582      -2773.5988      130.14333     -2643.4554     -2497.8894    
  37699000   1175.4153     -2775.9211      129.90387     -2646.0172     -2261.412     
  37700000   1177.4225     -2768.4108      130.1257      -2638.2851      258.18006    
  37701000   1140.8998     -2772.4173      126.0893      -2646.328      -3096.5818    
  37702000   1178.1821     -2778.4664      130.20965     -2648.2567     -3626.909     
  37703000   1218.3897     -2775.1631      134.6533      -2640.5098     -2129.7024    
  37704000   1151.6691     -2772.4568      127.27951     -2645.1773     -1901.9685    
  37705000   1154.6984     -2768.3417      127.61429     -2640.7274     -1393.7393    
  37706000   1149.6601     -2775.9669      127.05747     -2648.9095     -3113.7497    
  37707000   1179.2175     -2773.7361      130.32408     -2643.412      -2438.7622    
  37708000   1196.9778     -2767.7316      132.28691     -2635.4446      308.15984    
  37709000   1253.1491     -2772.1062      138.49481     -2633.6114     -97.47916     
  37710000   1168.0171     -2771.2099      129.08624     -2642.1237     -706.9501     
  37711000   1154.2307     -2780.5956      127.56261     -2653.033      -3551.9577    
  37712000   1200.556      -2772.9813      132.68235     -2640.2989     -541.36075    
  37713000   1163.7283     -2775.052       128.61226     -2646.4398     -3093.6761    
  37714000   1226.5661     -2775.7395      135.55693     -2640.1826     -2227.5698    
  37715000   1133.7761     -2775.5826      125.30201     -2650.2806     -4230.4694    
  37716000   1186.9266     -2773.496       131.17607     -2642.3199     -1049.1733    
  37717000   1211.868      -2767.6028      133.93253     -2633.6703     -1343.5664    
  37718000   1169.4428     -2771.7232      129.2438      -2642.4794     -3034.3662    
  37719000   1138.5277     -2775.5748      125.82714     -2649.7477     -4293.9991    
  37720000   1181.3581     -2774.0949      130.56065     -2643.5343     -1878.4271    
  37721000   1215.8926     -2772.1333      134.37732     -2637.756      -654.98995    
  37722000   1225.4881     -2776.9283      135.43779     -2641.4906     -3198.093     
  37723000   1172.8189     -2777.4763      129.61693     -2647.8594     -4251.8538    
  37724000   1205.1805     -2776.2859      133.19345     -2643.0924     -3026.2013    
  37725000   1130.317      -2778.3922      124.91972     -2653.4725     -3841.4177    
  37726000   1199.4281     -2774.8041      132.5577      -2642.2464     -2821.7913    
  37727000   1177.036      -2778.9491      130.08298     -2648.8661     -4643.1728    
  37728000   1170.9095     -2779.3623      129.4059      -2649.9564     -2695.3779    
  37729000   1172.3724     -2771.6139      129.56757     -2642.0463     -2035.1147    
  37730000   1174.3861     -2779.7313      129.79013     -2649.9412     -3291.9453    
  37731000   1174.596      -2770.5796      129.81332     -2640.7662     -1090.169     
  37732000   1135.1343     -2775.1756      125.45212     -2649.7235     -4168.5049    
  37733000   1244.8418     -2771.3383      137.57671     -2633.7616     -1190.7005    
  37734000   1112.2016     -2772.4171      122.91765     -2649.4995     -1181.8868    
  37735000   1169.7726     -2778.7674      129.28026     -2649.4871     -2737.8979    
  37736000   1129.9893     -2778.0869      124.8835      -2653.2034     -2426.026     
  37737000   1177.1164     -2771.6429      130.09187     -2641.5511     -2658.1022    
  37738000   1194.8186     -2769.8575      132.04827     -2637.8092     -2074.7734    
  37739000   1201.0974     -2771.565       132.74219     -2638.8228     -3203.6934    
  37740000   1150.345      -2773.5591      127.13316     -2646.426      -1850.7508    
  37741000   1264.8005     -2774.1356      139.78249     -2634.3531     -1898.1042    
  37742000   1191.2242     -2778.1138      131.65103     -2646.4628     -3191.5828    
  37743000   1169.7898     -2768.1215      129.28215     -2638.8394     -2107.5896    
  37744000   1142.1917     -2775.0001      126.23208     -2648.7681     -1824.1267    
  37745000   1176.9086     -2777.0562      130.06891     -2646.9873     -2335.0727    
  37746000   1190.2484     -2770.4404      131.54319     -2638.8972     -428.16804    
  37747000   1187.3047     -2777.9672      131.21785     -2646.7494     -1922.0735    
  37748000   1241.3771     -2772.2281      137.1938      -2635.0343     -2563.9524    
  37749000   1190.3106     -2772.2696      131.55006     -2640.7196     -2116.6001    
  37750000   1204.5771     -2775.0915      133.12676     -2641.9647     -2404.0948    
  37751000   1165.4977     -2761.8157      128.8078      -2633.0079      1136.3787    
  37752000   1192.2511     -2767.8723      131.76452     -2636.1078     -280.29692    
  37753000   1204.6384     -2775.7598      133.13353     -2642.6263     -3490.4492    
  37754000   1156.3794     -2773.5348      127.80007     -2645.7347     -2965.9164    
  37755000   1207.1503     -2775.3155      133.41114     -2641.9043     -3291.9621    
  37756000   1146.2612     -2775.1373      126.68183     -2648.4554     -2539.8137    
