# pair
86.732	0.446	86.852	-3.399	-4.991	0.991	-5.9857	1.520       1.496      1.597      -8.647      1.935      -5.766      -5.9044	1555.6045876870023221  -371246.28976235946175
86.730	0.440	86.854	-0.296	-6.524	1.038	-5.9828	1.510       1.498      1.590      -11.113      1.247      -8.645      -5.9328	1555.3489925415378821  -371246.65454977296758
86.732	0.433	86.855	3.105	-7.033	0.627	-5.9812	1.498       1.499      1.580      -13.401      0.553      -11.147      -5.9615	1554.5586926853052319  -371247.05982098099776
86.736	0.426	86.855	6.301	-6.493	-0.298	-5.9830	1.484       1.499      1.567      -15.392      -0.146      -13.199      -5.9892	1553.1641205159539822  -371246.68066375353374
86.744	0.420	86.854	8.822	-5.192	-1.615	-5.9884	1.467       1.498      1.553      -16.957      -0.830      -14.761      -6.0142	1551.4002289473148721  -371246.65845700661885
86.754	0.416	86.852	10.595	-3.645	-3.058	-5.9985	1.450       1.497      1.538      -17.972      -1.480      -15.830      -6.0398	1549.6635474654153768  -371246.35384278587298
86.765	0.413	86.848	11.659	-2.219	-4.184	-6.0104	1.431       1.496      1.522      -18.340      -2.077      -16.421      -6.0643	1548.5235906778848403  -371245.8405062018428
86.777	0.412	86.843	12.102	-1.110	-4.903	-6.0190	1.413       1.493      1.505      -18.015      -2.590      -16.564      -6.0775	1548.4382825177744962  -371245.97596668032929
86.790	0.411	86.838	12.018	-0.496	-5.422	-6.0222	1.395       1.490      1.489      -17.004      -2.972      -16.286      -6.0737	1549.8184785264199945  -371246.44518742203945
86.801	0.411	86.832	11.464	-0.390	-5.792	-6.0177	1.379       1.487      1.472      -15.356      -3.177      -15.615      -6.0573	1552.3560157049721511  -371247.70283166051377
86.812	0.410	86.826	10.631	-0.595	-6.055	-6.0101	1.365       1.484      1.457      -13.143      -3.177      -14.591      -6.0353	1554.5865490350279288  -371248.39051587833092
86.823	0.409	86.820	9.477	-0.839	-6.307	-6.0025	1.353       1.481      1.443      -10.449      -2.967      -13.265      -6.0113	1555.6179678953415078  -371248.86517911340343
86.831	0.408	86.814	7.464	-0.504	-6.606	-5.9811	1.344       1.478      1.431      -7.365      -2.546      -11.697      -5.9849	1555.4146924978881543  -371248.44757154182298
86.838	0.408	86.807	4.561	0.594	-6.922	-5.9600	1.338       1.476      1.420      -4.002      -1.920      -9.948      -5.9634	1554.120524030148772  -371248.4859292137553
86.841	0.410	86.800	1.329	2.012	-7.227	-5.9544	1.336       1.474      1.411      -0.497      -1.119      -8.083      -5.9549	1552.1558646699779729  -371248.70597481494769
86.840	0.412	86.793	-1.922	3.541	-7.502	-5.9657	1.337       1.474      1.404      3.002      -0.202      -6.174      -5.9624	1549.8000053645969274  -371248.66553825093433
86.837	0.417	86.785	-5.044	5.119	-7.733	-5.9909	1.342       1.474      1.399      6.350      0.763      -4.297      -5.9843	1547.7101174287613503  -371248.09980842255754
86.830	0.423	86.777	-7.980	6.697	-7.910	-6.0260	1.350       1.475      1.395      9.416      1.704      -2.524      -6.0178	1546.9960834406488175  -371248.23479491932085
86.821	0.430	86.769	-10.643	8.162	-8.019	-6.0668	1.361       1.477      1.393      12.082      2.559      -0.920      -6.0570	1547.9233970559103  -371249.07541621406563
86.809	0.439	86.761	-12.763	9.265	-8.047	-6.1049	1.374       1.480      1.393      14.255      3.286      0.468      -6.0954	1549.6533999373691586  -371250.15845383383567
86.795	0.449	86.753	-13.783	9.421	-7.909	-6.1206	1.389       1.484      1.394      15.873      3.870      1.614      -6.1250	1551.0593878670993035  -371250.59371777437627
86.781	0.458	86.745	-13.174	7.962	-7.368	-6.0856	1.406       1.488      1.397      16.922      4.316      2.511      -6.1373	1551.6259482422522069  -371251.21156236651586
86.769	0.465	86.738	-11.242	5.014	-6.475	-6.0264	1.423       1.492      1.399      17.428      4.624      3.162      -6.1349	1551.320979254922122  -371250.94583408959443
86.759	0.468	86.732	-8.607	1.210	-5.534	-5.9678	1.440       1.497      1.403      17.446      4.779      3.576      -6.1127	1550.2754040533936859  -371250.96728579874616
86.752	0.467	86.727	-5.302	-2.876	-4.406	-5.9219	1.458       1.502      1.407      17.029      4.768      3.770      -6.0823	1548.9131486930541541  -371250.80965288984589
86.748	0.462	86.724	-1.416	-6.679	-3.027	-5.8976	1.474       1.507      1.410      16.206      4.596      3.772      -6.0549	1547.6818768829011788  -371250.85347128129797
86.749	0.454	86.721	2.701	-9.894	-1.607	-5.8961	1.490       1.511      1.414      14.991      4.286      3.620      -6.0381	1546.6907829993010637  -371251.25387922499795
86.754	0.442	86.720	6.750	-12.489	-0.093	-5.9150	1.504       1.515      1.418      13.402      3.868      3.353      -6.0339	1545.8900752042511613  -371251.51059683901258
86.762	0.429	86.721	10.392	-14.357	1.590	-5.9467	1.517       1.519      1.421      11.471      3.375      3.009      -6.0373	1545.575194599077804  -371251.55970838782378
86.774	0.414	86.723	13.134	-15.166	3.324	-5.9756	1.527       1.522      1.424      9.264      2.834      2.622      -6.0389	1546.2572568735838558  -371251.57827555044787
86.789	0.398	86.728	14.656	-15.022	4.738	-5.9852	1.536       1.525      1.426      6.866      2.273      2.226      -6.0384	1547.9100479267315222  -371252.32225840055617
86.804	0.384	86.733	15.111	-14.448	5.501	-5.9793	1.541       1.527      1.428      4.359      1.713      1.847      -6.0412	1549.929593279587607  -371252.54467365983874
86.819	0.369	86.739	15.003	-13.674	5.874	-5.9643	1.544       1.528      1.430      1.820      1.171      1.503      -6.0475	1551.9479094638256811  -371253.1931522450177
86.834	0.356	86.745	14.636	-12.678	6.161	-5.9464	1.545       1.529      1.431      -0.674      0.652      1.208      -6.0554	1553.6563184819808612  -371253.70056504273089
86.848	0.344	86.751	13.523	-11.002	6.359	-5.9133	1.543       1.529      1.432      -3.053      0.154      0.977      -6.0592	1554.6298154665862512  -371254.27643842948601
86.861	0.334	86.757	11.449	-8.406	6.444	-5.8720	1.539       1.529      1.433      -5.257      -0.313      0.823      -6.0543	1554.6883934380950905  -371254.75408305553719
86.871	0.327	86.764	8.882	-4.954	5.985	-5.8327	1.532       1.529      1.434      -7.229      -0.728      0.754      -6.0447	1554.0353571288021612  -371254.24401065596612
86.878	0.324	86.769	6.176	-0.822	4.788	-5.8094	1.524       1.528      1.435      -8.916      -1.076      0.777      -6.0373	1553.028089240060126  -371254.56503176491242
86.883	0.326	86.773	3.499	3.509	3.190	-5.8091	1.515       1.527      1.435      -10.273      -1.365      0.895      -6.0369	1552.1829341752265918  -371254.09111178887542
86.885	0.331	86.776	0.905	7.780	1.391	-5.8272	1.504       1.525      1.436      -11.269      -1.620      1.106      -6.0443	1552.0477047604465497  -371254.69991947821109
86.885	0.341	86.776	-1.565	11.825	-0.500	-5.8571	1.492       1.523      1.438      -11.890      -1.870      1.398      -6.0617	1552.5330751454780511  -371255.43495083169546
86.882	0.355	86.775	-3.799	15.432	-2.397	-5.8937	1.480       1.521      1.439      -12.137      -2.130      1.751      -6.0882	1553.0369789489473078  -371255.83301648724591
86.878	0.372	86.771	-5.535	18.199	-4.147	-5.9287	1.468       1.519      1.441      -12.025      -2.391      2.131      -6.1181	1552.9259041340812928  -371256.6280221369816
86.871	0.391	86.766	-6.517	19.615	-5.443	-5.9427	1.456       1.516      1.443      -11.591      -2.625      2.501      -6.1303	1551.989179197154499  -371256.00163807516219
86.864	0.411	86.761	-7.119	19.412	-5.546	-5.9260	1.445       1.514      1.446      -10.892      -2.797      2.824      -6.1129	1550.7423397123277482  -371255.79177820117911
86.857	0.430	86.755	-7.769	17.994	-4.376	-5.8847	1.434       1.511      1.449      -9.970      -2.890      3.089      -6.0828	1549.908763614998179  -371256.30696265702136
86.849	0.447	86.752	-8.568	15.735	-2.561	-5.8335	1.425       1.508      1.452      -8.830      -2.907      3.299      -6.0532	1549.4765170329978901  -371256.62530144560151
86.840	0.462	86.750	-9.439	12.666	-0.241	-5.7791	1.416       1.505      1.456      -7.467      -2.861      3.461      -6.0277	1549.1774752900901149  -371256.72780310246162
86.830	0.473	86.751	-10.011	9.020	2.574	-5.7315	1.410       1.502      1.459      -5.881      -2.766      3.562      -6.0184	1548.9221665103134455  -371257.33843502268428
86.820	0.480	86.755	-10.110	5.068	5.687	-5.7038	1.405       1.500      1.463      -4.089      -2.643      3.562      -6.0253	1548.5014010539812261  -371257.42235593288206
86.810	0.483	86.763	-9.832	1.069	8.881	-5.7064	1.401       1.497      1.466      -2.137      -2.514      3.413      -6.0381	1548.1071397345058358  -371257.45731812209124
86.800	0.482	86.773	-9.333	-2.668	11.825	-5.7435	1.400       1.495      1.470      -0.099      -2.399      3.090      -6.0483	1548.2263254515771678  -371257.80117520445492
86.791	0.477	86.786	-8.721	-5.811	13.666	-5.7974	1.401       1.492      1.472      1.964      -2.316      2.608      -6.0517	1548.9263655772829225  -371258.33879308408359
86.783	0.470	86.801	-8.129	-8.253	13.927	-5.8373	1.404       1.490      1.475      4.007      -2.266      2.022      -6.0428	1550.1395450691943552  -371258.40082884265576
86.775	0.461	86.814	-7.555	-10.343	13.290	-5.8752	1.409       1.488      1.477      5.962      -2.240      1.392      -6.0381	1551.7134963669557237  -371259.57639124477282
86.768	0.450	86.827	-6.875	-12.242	12.423	-5.9153	1.416       1.485      1.478      7.744      -2.230      0.761      -6.0450	1552.9993294683461045  -371259.70719985029427
86.761	0.436	86.839	-5.770	-13.434	11.499	-5.9480	1.425       1.483      1.478      9.266      -2.229      0.165      -6.0599	1553.6984255778270381  -371259.74208062351681
86.756	0.423	86.850	-3.821	-13.551	10.451	-5.9657	1.435       1.481      1.478      10.470      -2.231      -0.357      -6.0747	1554.1107569954463088  -371259.80879604333313
86.754	0.409	86.860	-0.958	-12.677	9.131	-5.9697	1.446       1.479      1.477      11.332      -2.224      -0.775      -6.0820	1554.2958460239408396  -371260.21878888068022
86.754	0.397	86.868	2.503	-11.124	7.551	-5.9751	1.457       1.477      1.476      11.861      -2.198      -1.068      -6.0821	1554.2124715446550454  -371260.33187111356528
86.759	0.387	86.875	6.085	-9.092	5.617	-5.9919	1.469       1.474      1.475      12.071      -2.143      -1.224      -6.0807	1554.1877843624249635  -371261.23083311010851
86.766	0.379	86.880	9.288	-6.678	3.416	-6.0194	1.482       1.472      1.474      11.973      -2.053      -1.239      -6.0780	1553.9480613065736634  -371261.94188754237257
86.777	0.374	86.882	11.499	-4.250	1.423	-6.0473	1.493       1.470      1.473      11.580      -1.921      -1.114      -6.0742	1553.0793727325451528  -371262.47150027699536
86.789	0.371	86.882	12.494	-2.208	-0.167	-6.0575	1.505       1.468      1.472      10.901      -1.747      -0.852      -6.0689	1551.8210142379286935  -371262.45863168081269
86.802	0.369	86.882	12.789	-0.509	-1.406	-6.0503	1.515       1.467      1.471      9.941      -1.538      -0.455      -6.0629	1550.7851222173192127  -371262.21678581845481
86.815	0.370	86.880	12.763	0.986	-2.171	-6.0248	1.525       1.465      1.471      8.708      -1.298      0.064      -6.0566	1550.2803106372425646  -371263.33549428463448
86.828	0.371	86.877	12.386	2.369	-2.373	-5.9778	1.533       1.464      1.471      7.216      -1.031      0.690      -6.0505	1549.950585273209299  -371263.74116568121826
86.840	0.374	86.875	11.653	4.003	-2.029	-5.9131	1.539       1.463      1.472      5.489      -0.732      1.402      -6.0455	1549.6573810153429349  -371264.19376789167291
86.851	0.379	86.873	10.466	5.988	-1.349	-5.8415	1.544       1.463      1.474      3.565      -0.390      2.177      -6.0414	1549.5224393656033044  -371263.97346429625759
86.861	0.386	86.872	8.340	7.812	-0.780	-5.7705	1.546       1.462      1.477      1.493      0.024      3.007      -6.0221	1549.7015697527783686  -371265.19927269895561
86.868	0.395	86.872	5.060	9.023	-0.616	-5.7120	1.547       1.463      1.480      -0.665      0.547      3.890      -5.9893	1549.8503314171143757  -371265.72358149121283
86.871	0.404	86.871	1.018	9.608	-0.909	-5.6806	1.545       1.464      1.484      -2.846      1.189      4.802      -5.9651	1549.6537443536988121  -371265.65098449529614
86.870	0.414	86.870	-3.340	9.677	-1.592	-5.6831	1.541       1.465      1.490      -4.989      1.927      5.693      -5.9680	1549.4553719034340702  -371266.13753317884402
86.864	0.424	86.868	-7.566	9.484	-2.434	-5.7177	1.535       1.467      1.496      -7.040      2.711      6.491      -6.0039	1549.4532169739466099  -371266.29396713746246
86.855	0.433	86.865	-11.199	9.288	-3.174	-5.7724	1.527       1.471      1.503      -8.946      3.485      7.133      -6.0609	1549.6289163750304851  -371267.02686905692099
86.842	0.442	86.861	-13.761	9.260	-3.606	-5.8277	1.517       1.474      1.510      -10.652      4.206      7.581      -6.1119	1549.7673914472077286  -371267.23696185275912
86.827	0.452	86.858	-15.206	9.384	-3.715	-5.8646	1.505       1.479      1.518      -12.107      4.859      7.831      -6.1332	1549.9092374763977205  -371267.02792486950057
86.811	0.461	86.854	-16.061	9.395	-3.756	-5.8855	1.493       1.484      1.526      -13.267      5.429      7.886      -6.1444	1550.1104108672113853  -371267.94931001652731
86.795	0.470	86.850	-16.292	8.782	-3.851	-5.8861	1.479       1.490      1.533      -14.100      5.877      7.741      -6.1453	1549.956816649216762  -371268.29226185253356
86.779	0.479	86.846	-15.550	7.210	-3.937	-5.8601	1.465       1.496      1.541      -14.579      6.153      7.386      -6.1330	1549.5036520530436519  -371268.29988633125322
86.764	0.485	86.842	-14.049	4.897	-3.968	-5.8189	1.450       1.502      1.548      -14.681      6.211      6.800      -6.1088	1549.2739502394831561  -371268.9934934717021
86.751	0.488	86.838	-12.106	2.081	-4.007	-5.7720	1.435       1.508      1.555      -14.407      6.010      5.956      -6.0787	1549.4933831172479586  -371269.38117060798686
86.740	0.489	86.834	-9.895	-1.250	-3.972	-5.7256	1.421       1.514      1.560      -13.779      5.523      4.839      -6.0502	1549.6545850021655042  -371270.66691199387424
86.731	0.486	86.830	-7.407	-5.068	-3.793	-5.6866	1.408       1.519      1.564      -12.834      4.737      3.452      -6.0294	1549.3811895979738438  -371270.86206366983242
86.725	0.479	86.827	-4.569	-9.170	-3.601	-5.6644	1.395       1.524      1.567      -11.623      3.658      1.819      -6.0200	1549.0570911611589509  -371270.94766069290927
86.722	0.468	86.823	-1.492	-13.261	-3.414	-5.6693	1.384       1.527      1.568      -10.213      2.308      -0.024      -6.0211	1548.8787733593626399  -371271.68472378974548
86.722	0.452	86.820	1.471	-16.890	-3.188	-5.7048	1.375       1.528      1.567      -8.669      0.722      -2.030      -6.0260	1548.6080796749861292  -371271.70265789167024
86.725	0.434	86.817	3.714	-19.270	-2.871	-5.7538	1.367       1.528      1.564      -7.048      -1.054      -4.140      -6.0269	1548.287015731931433  -371272.01778870663838
86.729	0.414	86.814	5.135	-19.955	-2.563	-5.7886	1.361       1.526      1.559      -5.390      -2.957      -6.276      -6.0233	1548.2347076865078179  -371271.93881957529811
86.735	0.394	86.812	6.154	-19.130	-2.532	-5.8157	1.356       1.522      1.551      -3.734      -4.901      -8.352      -6.0230	1548.6856436277525972  -371272.1830395538127
86.741	0.376	86.809	6.940	-17.215	-2.733	-5.8412	1.353       1.516      1.542      -2.125      -6.802      -10.277      -6.0272	1549.6446021860408564  -371272.54757099907147
86.749	0.359	86.806	7.614	-14.675	-3.045	-5.8734	1.352       1.509      1.531      -0.598      -8.586      -11.968      -6.0380	1551.0191245848961898  -371273.13091817888198
86.757	0.346	86.803	8.265	-11.800	-3.485	-5.9167	1.352       1.499      1.518      0.827      -10.203      -13.354      -6.0548	1552.4543684982907052  -371274.44333634199575
86.765	0.336	86.799	8.863	-8.842	-4.010	-5.9726	1.354       1.488      1.504      2.138      -11.620      -14.380      -6.0767	1553.2674378394744963  -371274.76595894625643
86.774	0.328	86.795	9.373	-6.103	-4.571	-6.0394	1.356       1.476      1.489      3.330      -12.818      -15.002      -6.1000	1553.5241521254197323  -371274.58274888125015
86.784	0.324	86.790	9.755	-3.997	-5.061	-6.1083	1.360       1.463      1.474      4.404      -13.777      -15.193      -6.1184	1554.0246366930102795  -371275.61931207886664
86.794	0.320	86.785	9.975	-2.943	-5.269	-6.1628	1.365       1.448      1.459      5.361      -14.476      -14.947      -6.1230	1554.7213177847163479  -371276.00163741491269
86.804	0.318	86.780	10.014	-2.585	-5.143	-6.1989	1.371       1.434      1.444      6.155      -14.893      -14.280      -6.0757	1555.32895140160349  -371275.92891068453901
86.814	0.315	86.775	9.866	-2.461	-4.712	-6.2209	1.378       1.419      1.430      6.706      -15.024      -13.219      -5.9896	1555.7815271732031306  -371277.45183940359857
86.824	0.313	86.770	9.388	-2.735	-3.949	-6.2263	1.384       1.404      1.418      6.998      -14.878      -11.802      -5.8989	1555.5490644144549606  -371278.48866949602962
86.833	0.310	86.767	8.327	-3.555	-2.944	-6.2122	1.392       1.389      1.407      7.089      -14.461      -10.065      -5.8178	1554.3807006721397102  -371278.9439869914786
86.840	0.306	86.764	6.813	-4.672	-1.817	-6.1844	1.399       1.375      1.398      7.081      -13.775      -8.061      -5.7676	1552.5312469719085584  -371279.47666461940389
86.846	0.300	86.763	5.078	-5.378	-0.697	-6.1469	1.406       1.361      1.391      7.085      -12.818      -5.877      -5.7618	1550.1732585118002135  -371279.82732540625148
86.851	0.295	86.763	3.112	-5.096	0.302	-6.1019	1.413       1.349      1.386      7.207      -11.583      -3.619      -5.7988	1547.8830235369916863  -371280.36566596763441
86.853	0.290	86.764	0.959	-3.657	1.199	-6.0579	1.420       1.338      1.383      7.522      -10.067      -1.389      -5.8641	1546.3145518590831671  -371281.28029109770432
86.852	0.288	86.765	-1.138	-1.121	1.986	-6.0246	1.428       1.329      1.383      8.053      -8.275      0.733      -5.9314	1545.3042616288735189  -371281.87098925630562
86.850	0.288	86.768	-2.794	2.274	2.613	-6.0078	1.436       1.322      1.385      8.748      -6.232      2.698      -5.9677	1544.6269503145872477  -371282.48345363308908
86.847	0.292	86.771	-3.962	5.964	3.090	-6.0098	1.445       1.316      1.389      9.504      -3.982      4.478      -5.9699	1544.5339055718720829  -371283.17529092327459
86.842	0.300	86.774	-4.761	9.410	3.369	-6.0287	1.455       1.314      1.394      10.250      -1.573      6.054      -5.9742	1545.1014896770132054  -371283.98019504483091
86.837	0.311	86.777	-5.235	12.309	3.503	-6.0558	1.466       1.313      1.401      10.953      0.955      7.398      -5.9824	1545.9639890324899625  -371284.86870683910092
86.832	0.325	86.781	-5.433	14.362	3.584	-6.0804	1.477       1.315      1.409      11.575      3.557      8.478      -5.9932	1546.8827923127259965  -371285.97053207468707
86.826	0.340	86.784	-5.345	15.255	3.682	-6.0907	1.489       1.320      1.418      12.076      6.181      9.260      -6.0049	1547.7221926871891355  -371286.91139916196698
86.821	0.355	86.788	-5.165	15.132	3.916	-6.0824	1.501       1.328      1.427      12.411      8.765      9.709      -6.0172	1548.1316957177261884  -371287.72976634639781
86.816	0.370	86.792	-4.853	14.564	4.333	-6.0637	1.514       1.338      1.437      12.542      11.238      9.794      -6.0293	1548.1876408199602793  -371288.43857135542203
86.812	0.384	86.797	-4.209	13.846	4.891	-6.0392	1.526       1.350      1.447      12.441      13.527      9.489      -6.0389	1547.940418674304965  -371288.53417086554691
86.808	0.398	86.802	-3.335	12.871	5.380	-6.0109	1.539       1.365      1.456      12.098      15.560      8.794      -6.0429	1547.4774014840938889  -371288.94445437146351
86.805	0.410	86.808	-2.374	11.306	5.343	-5.9744	1.551       1.381      1.464      11.552      17.273      7.730      -6.0226	1547.4043033390494202  -371289.45077787199989
86.803	0.420	86.813	-1.456	9.092	4.602	-5.9374	1.562       1.399      1.471      10.857      18.603      6.338      -5.9877	1547.9097780516588045  -371290.68368959747022
86.802	0.428	86.817	-0.651	6.508	3.349	-5.9081	1.572       1.419      1.477      10.032      19.509      4.667      -5.9551	1548.5763126641500094  -371291.32228548830608
86.802	0.433	86.819	0.112	3.784	1.644	-5.8897	1.582       1.438      1.481      9.051      19.974      2.781      -5.9363	1548.8909395499726998  -371292.41747103870148
86.802	0.436	86.820	0.996	1.095	-0.361	-5.8835	1.590       1.459      1.483      7.862      20.005      0.765      -5.9376	1548.5312470431408656  -371292.79034432774642
86.804	0.436	86.819	2.039	-1.407	-2.367	-5.8901	1.598       1.478      1.482      6.409      19.619      -1.270      -5.9579	1547.6630195518168875  -371293.28798239334719
86.806	0.433	86.815	3.112	-3.525	-4.130	-5.9079	1.603       1.498      1.480      4.655      18.829      -3.203      -5.9856	1547.0262896842282316  -371293.03491513663903
86.810	0.428	86.810	4.050	-4.996	-5.319	-5.9313	1.607       1.516      1.476      2.615      17.636      -4.923      -5.9997	1547.1522303728647785  -371294.68235570419347
86.814	0.423	86.805	4.733	-5.837	-5.800	-5.9539	1.608       1.533      1.470      0.365      16.047      -6.346      -5.9926	1547.4947356134161964  -371295.28294325683964
86.819	0.417	86.799	5.217	-6.385	-5.869	-5.9780	1.608       1.548      1.463      -2.017      14.085      -7.423      -5.9884	1547.8355087388388256  -371295.71609115431784
86.825	0.410	86.793	5.642	-6.801	-5.791	-6.0033	1.604       1.561      1.455      -4.477      11.797      -8.128      -5.9876	1548.3723603748048845  -371296.89828004455194
86.831	0.403	86.787	5.820	-7.060	-5.439	-6.0263	1.599       1.572      1.447      -6.959      9.242      -8.469      -5.9874	1548.8740009095120058  -371297.45963779528392
86.836	0.396	86.782	5.509	-7.143	-4.652	-6.0429	1.590       1.580      1.438      -9.401      6.491      -8.471      -5.9861	1549.1694279969092349  -371299.01407105458202
86.842	0.389	86.778	4.753	-7.049	-3.485	-6.0530	1.580       1.585      1.430      -11.735      3.619      -8.171      -5.9912	1549.3099309379222177  -371299.15782981395023
86.846	0.382	86.775	3.661	-6.783	-2.068	-6.0578	1.567       1.587      1.422      -13.897      0.706      -7.613      -6.0046	1549.5742734035234207  -371300.0495565024903
86.849	0.375	86.774	2.348	-6.355	-0.532	-6.0596	1.552       1.586      1.415      -15.828      -2.166      -6.841      -6.0241	1550.1432618757596629  -371300.67087781609735
86.851	0.369	86.774	0.929	-5.781	0.990	-6.0603	1.535       1.583      1.408      -17.478      -4.923      -5.906      -6.0459	1550.9305088641688144  -371301.73236684367293
86.851	0.364	86.776	-0.464	-4.989	2.442	-6.0612	1.517       1.576      1.403      -18.794      -7.498      -4.865      -6.0673	1551.506248333900885  -371302.75523002503905
86.850	0.359	86.779	-1.683	-3.675	3.972	-6.0570	1.498       1.568      1.399      -19.722      -9.827      -3.768      -6.0847	1551.4231005666929377  -371303.70751986466348
86.847	0.356	86.784	-2.589	-1.716	5.559	-6.0484	1.478       1.557      1.395      -20.208      -11.854      -2.659      -6.0988	1550.5173777029642679  -371304.44389960158151
86.845	0.356	86.790	-3.264	0.649	7.074	-6.0409	1.457       1.544      1.393      -20.212      -13.529      -1.563      -6.1088	1548.9600007448068482  -371304.92030886409339
86.841	0.358	86.798	-3.925	3.150	8.522	-6.0415	1.437       1.530      1.392      -19.705      -14.806      -0.498      -6.1131	1547.3564435101413892  -371305.63319974613842
86.837	0.362	86.807	-4.639	5.532	9.762	-6.0494	1.418       1.514      1.392      -18.673      -15.649      0.531      -6.1085	1546.1710461686814142  -371306.25706313311821
86.832	0.369	86.817	-5.390	7.971	10.114	-6.0515	1.400       1.498      1.393      -17.107      -16.030      1.525      -6.0881	1545.5425527729610167  -371306.99316281708889
86.826	0.378	86.827	-6.176	10.519	8.960	-6.0381	1.384       1.482      1.395      -15.008      -15.932      2.492      -6.0502	1545.502734193382139  -371307.36808280932019
86.819	0.390	86.835	-6.823	11.976	5.839	-5.9972	1.370       1.467      1.398      -12.350      -15.343      3.434      -5.9620	1545.9061389896967285  -371308.79480663564755
86.812	0.402	86.839	-6.974	11.647	1.088	-5.9390	1.359       1.452      1.402      -9.104      -14.272      4.338      -5.8299	1546.2866514836107399  -371309.83857713121688
86.805	0.413	86.837	-6.550	10.102	-4.185	-5.8990	1.352       1.438      1.407      -5.358      -12.767      5.167      -5.7205	1545.9622939485693678  -371310.84072406316409
86.799	0.422	86.831	-5.782	7.865	-9.476	-5.8923	1.348       1.426      1.413      -1.348      -10.918      5.864      -5.6724	1545.074533341598908  -371310.59557585068978
86.794	0.429	86.819	-4.859	5.266	-14.526	-5.9213	1.349       1.416      1.419      2.614      -8.828      6.351      -5.6995	1544.6079048673593661  -371311.16348191519501
86.789	0.433	86.802	-3.851	2.528	-19.017	-5.9802	1.354       1.408      1.425      6.214      -6.595      6.552      -5.7920	1545.2945532931476009  -371311.69052694970742
86.786	0.434	86.781	-2.826	-0.028	-22.379	-6.0522	1.361       1.403      1.432      9.216      -4.301      6.405      -5.9097	1547.2889729721246113  -371313.24351098778425
86.784	0.433	86.757	-1.666	-1.829	-23.427	-6.0895	1.372       1.400      1.438      11.543      -2.009      5.885      -5.9832	1549.9820937996305474  -371314.66902732750168
86.783	0.430	86.734	-0.287	-3.014	-21.917	-6.0572	1.384       1.399      1.444      13.244      0.248      5.015      -5.9984	1552.5213673750504313  -371316.01645374682266
86.783	0.427	86.713	1.075	-4.193	-18.635	-6.0014	1.398       1.400      1.448      14.365      2.449      3.859      -6.0061	1554.0437658398770964  -371316.82448569504777
86.785	0.422	86.696	2.250	-5.368	-14.130	-5.9485	1.413       1.404      1.451      14.915      4.562      2.487      -6.0127	1554.2823636402886223  -371317.5967308129766
86.788	0.416	86.685	3.258	-6.318	-9.059	-5.9179	1.428       1.409      1.453      14.918      6.543      0.981      -6.0213	1553.3200821082377843  -371318.90519237401895
86.791	0.409	86.678	4.157	-6.868	-3.880	-5.9174	1.443       1.417      1.453      14.407      8.337      -0.575      -6.0314	1551.3072267925649612  -371319.21841773018241
86.796	0.402	86.677	4.937	-6.935	1.137	-5.9456	1.457       1.426      1.452      13.406      9.882      -2.092      -6.0375	1548.88552557686603  -371319.63504069705959
86.801	0.395	86.681	5.482	-6.568	5.387	-5.9886	1.470       1.437      1.449      11.921      11.120      -3.491      -6.0285	1546.9312268050332477  -371319.80020190984942
86.807	0.389	86.688	5.676	-5.921	8.205	-6.0189	1.481       1.448      1.445      9.964      12.010      -4.708      -6.0075	1546.1252025123581006  -371320.95010672707576
86.813	0.384	86.697	5.481	-5.298	10.075	-6.0384	1.490       1.461      1.440      7.585      12.528      -5.694      -5.9820	1546.1802640771541064  -371322.5950698715169
86.818	0.378	86.708	4.905	-4.950	11.635	-6.0525	1.496       1.473      1.434      4.876      12.659      -6.408      -5.9615	1546.3696402849056994  -371323.78854153444991
86.822	0.374	86.720	3.905	-4.755	12.805	-6.0586	1.500       1.486      1.427      1.974      12.407      -6.842      -5.9586	1546.2976119940306035  -371324.81293484277558
86.826	0.369	86.734	2.234	-4.438	13.340	-6.0519	1.500       1.498      1.420      -0.957      11.807      -7.022      -5.9750	1546.06500542699996  -371325.80915485747391
86.827	0.365	86.747	-0.128	-3.845	13.055	-6.0333	1.498       1.510      1.413      -3.750      10.922      -7.008      -6.0054	1545.8538137291141084  -371326.58425401826389
86.826	0.361	86.760	-2.759	-2.909	12.068	-6.0079	1.493       1.520      1.406      -6.267      9.822      -6.864      -6.0422	1545.6837342795317909  -371327.56450259685516
86.821	0.359	86.771	-5.256	-1.558	10.635	-5.9787	1.485       1.529      1.399      -8.432      8.553      -6.629      -6.0668	1545.5327664669384831  -371328.26617260207422
